  1.2422806  1.26413152 1.31103874 1.35444927 1.38247734 1.38737167
 1.26622979 1.2224685  1.235896   1.23781803 1.15018883 1.20805682
  1.20697729 1.22915861 1.19967956 1.27908735 1.32117629 1.33029964
  1.24741474 1.22002761 1.2223394  1.23465855 1.21574786 1.23103404
  1.24339338 1.23520504 1.25883184 1.24757958 1.19622124 1.23897419
  1.16220242 1.14611654 1.13116365 1.15039958 1.23311432 1.17952731
  1.20496003 1.16378915 1.19767287 1.14345983 1.11493013 1.13102716
  1.17097431 1.14031929 1.11791985 1.16575702 1.28256222 1.26788799
  1.21650572 7.4775351  1.28556656 1.2673033  1.22421744 1.27564703
  1.24307403 1.23184208 1.26148674 1.28984801 1.22852092 1.2061349
  1.19652435 1.23223427 1.25542167 1.14835155 1.16973443 1.17193326
  1.11191512 1.13085624 1.19106868 1.16262988 1.18331619 1.19910886
  1.21547247 1.20940116 1.20659485 1.20407748 1.21828661 1.18170742
 1.18358368 1.15776353 1.19080702 1.12932489 1.09617086 1.11929713
  1.124976   1.12295261 1.16353754 1.18265821 1.21008997 1.21048783
  1.15170546 1.1552616  1.19324382 1.20952607 1.18346244 1.165312
  1.21262076 1.1920396  1.08958849 1.08602644 1.13577115 1.25885201
  1.12566576 1.12437292 1.39866636 1.10971523 1.13399961 1.11568541
  1.10523114 1.10264661 1.21767507 1.09630083 0.00181678 1.13763228
  1.02921095 1.01564967 1.06507533 1.00432216 1.19388163 1.1686704
  1.13884172 1.14228127 1.21066453 1.24634723 1.2212211  1.15554529
  1.17550378 1.19094464 1.27473962 1.12815657 1.17398877 1.15405283
  1.15912195 1.17548866 1.19522024 1.13837819 1.10948489 1.11877512
  1.         1.07483469 1.15927508 1.11940596 1.1375015  1.16999699
  1.13490369 1.11483648 1.22526524 1.23459413 1.22678821 1.24300305
 1.1209493  1.11545218 1.08615964 1.10621837 1.02188233 1.06550085
  1.03435809 1.02147144 1.15888464 1.10722906 1.10545368 1.08229255
  1.12317704 1.12463692 1.09417888 1.07667474 1.13682579 1.08746365
  1.11738749 1.12871332 1.085646   1.13280639 1.10954295 1.08422316
  1.01101196 0.98989958 1.05194599 1.04775133 1.03478175 1.02955078
  1.04494369 1.0516568  1.03598085 0.98815249 0.9841105  0.98668308
  0.9864716  1.00403773 1.05207718 1.03877645 1.88470156 1.11777204
  1.10164946 1.13551945 1.13837174 1.16536846 1.10703764 1.13409878
  1.06586768 1.09403063 1.08165679 9.49074178 1.06880566 1.06677338
  1.03723411 1.06318914 1.07806815 1.03444457 1.02373234 1.06238804
  1.0175204  0.98161858 0.98965312 1.02756945 1.0454742  1.03532394
  1.03061695 1.04062092 1.11000034 1.10859781 1.08688185 1.11760599
 1.11566288 1.08360929 1.10397587 1.13198491 1.04265176 1.03043773
  1.03086689 1.03058644 1.13254689 1.07526535 1.06784885 1.03198756
  1.09433219 1.10291976 1.05545826 1.0483564  1.08743143 1.06313427
  1.05408117 1.08255095 1.09418691 1.1199444  1.11483774 1.08417964
  0.95885214 0.99302437 0.97259859 0.99875487 0.99874802 0.99953734
  1.00757868 0.97004455 1.04018858 1.02391313 0.99075551 1.01142264
  0.97028112 0.92807284 0.95540056 0.9503838  1.07526188 1.0795422
  1.05724587 1.06445457 1.07564415 1.0638981  1.04726782 1.09392481
  1.07961501 1.0756975  1.09901899 1.07978589 1.07413673 1.02312992
  1.04282682 1.04173007 1.06615292 1.05558052 1.03526902 1.01800469
  0.95915053 0.93993373 0.95658858 0.93781243 1.08224019 1.07298919
  1.00658655 0.98706648 1.17118999 1.13852893 1.10310518 1.16277408
 1.04301665 1.03409377 1.04195401 1.02122985 1.05974819 1.04068026
  1.04840486 1.03040914 1.08711489 1.05875043 1.02270891 1.00936632
  1.06558568 1.05894555 1.02654351 1.03778804 1.04451624 1.01097097
  1.02126309 1.05328084 1.14670028 1.13045486 1.12314831 1.12469833
  0.9539688  0.91197738 0.91522114 0.94098854 0.98225404 0.9487694
  0.96413383 0.97595915 0.99928096 0.96801147 0.96962559 0.96896424
  0.97497338 0.91954742 0.89232535 1.01220865 1.08403804 1.03716915
  1.02048504 1.04410008 1.08590328 1.06637397 1.03593893 1.06922147
  1.06173347 1.00824873 1.00705575 1.03821255 1.00060829 0.95190343
  0.98928653 1.01206246 1.05485073 1.03715332 0.98349421 1.01060603
  0.97248225 0.93799811 0.93621898 0.94744232 1.00478731 0.95983136
  0.95954903 0.94077399 1.07527801 1.05638075 1.0807658  1.10663341
 1.05704322 0.99863773 1.00854275 1.0412665  1.0171046  1.01779965
  1.03232491 0.99981481 1.00827496 1.00115201 1.00401397 1.02842342
  1.04478955 1.03631875 1.02432479 1.0293484  1.03738643 1.00836873
  0.98526222 1.01309482 1.09259619 1.09684596 1.06081589 1.05815135
  0.90311274 0.90375486 0.90141663 0.93917972 0.95812383 0.96422701
  0.96796343 0.98801955 1.01855335 0.94921686 0.92084745 0.93022368
  0.92583968 0.91054668 0.93177187 0.92869133 1.05443623 1.04479275
  1.06642246 1.03897788 1.07678608 1.05446643 1.0504067  1.06647999
  1.04128373 0.95386632 1.00355185 1.01306648 1.02143576 0.98097556
  0.31547206 0.9716033  1.0404157  1.00578525 0.99833483 1.02222022
  0.91800545 0.91712985 0.92279304 0.94178446 0.98744659 0.97777189
  0.9438495  0.92828019 1.0359387  1.05692037 1.07045893 1.10732366
 0.98879391 0.97798073 0.96808906 0.96053133 0.98225289 0.96030167
  0.96416466 0.92927024 0.98844718 0.9679692  0.95167122 0.94201152
  0.9827105  0.99451005 0.99623426 0.97403347 1.00416225 0.97304157
  0.96722711 1.00387901 1.00999001 1.03771929 1.00700543 0.98838508
  0.84901436 0.84616621 0.84440372 0.84960639 0.94425857 0.90917182
  0.90080016 0.93394561 1.00206564 0.89131494 0.8700357  0.87450864
  0.9665549  0.96644831 0.94780009 0.99070636 1.02356485 0.99702697
  1.00510024 1.01195773 1.0164109  1.02256781 1.01536754 1.03432003
  0.15586989 0.86364101 0.87035048 0.89084487 0.86528936 0.97385156
  0.95143838 0.94894247 1.01758932 0.9804085  1.00256458 0.97372127
  0.85762759 0.86843549 0.84790235 0.87815497 0.96718426 1.
  0.89015746 0.84359242 1.00870319 1.01779372 1.02572257 1.05882546
 0.94867834 0.89135242 0.90039143 0.92878697 0.95336224 0.91477405
  0.93005968 0.90781901 0.88246712 0.91783056 0.91041371 0.88363856
  0.94783629 0.92995733 0.92756449 0.91419565 0.96736742 0.89804236
  0.93293564 0.95802809 1.00864371 0.99670708 0.99909877 0.96606134
  0.87056826 0.86355907 0.86553404 0.85401932 0.90042613 0.88081137
  0.88888321 0.87930917 0.85979902 0.84324974 0.84417097 0.8424913
  0.94519894 0.88904619 0.87502899 0.89326631 1.00069159 0.91946715
  0.93647115 0.93346563 0.96692386 0.967026   0.91035194 0.91302323
  0.87849929 0.86767155 0.82720501 0.8505313  0.93170869 0.91163888
  0.91842141 0.91598748 0.93619345 0.92387168 0.92004045 0.91175166
  0.80122273 0.77863597 0.83735679 0.85610877 0.88610398 0.87819457
  0.81983815 2.53216259 0.90402545 0.95454211 0.95933872 0.94482704
 0.90579393 0.87327222 0.84483791 0.87939383 0.91545819 1.6192388
  0.89637295 0.89157924 0.85245343 0.85039288 0.86003649 0.90146901
  0.8862704  0.91698459 0.89243165 0.87819182 0.89861047 0.86212546
  0.88352736 0.91134678 0.96600943 0.97112855 0.95640016 0.94723203
  0.84762149 0.82714004 0.99926354 0.8166615  0.89471385 0.87664996
  0.85368043 0.85903541 0.83226576 0.84242471 0.79269989 0.83868686
  0.82835674 0.82105812 0.84294736 0.84920943 0.97861558 0.9425777
  0.94697841 0.91955524 0.94178686 0.91698744 0.91940726 0.9212614
  0.86472254 0.81818938 0.87873458 0.84492508 0.92512012 0.87782788
  0.87393176 0.88730228 0.92787849 0.90090261 0.90398582 0.87417702
  0.80125431 0.76681247 0.81487022 0.84641038 0.88372189 0.87475648
  0.86115655 0.85426621 0.96267854 0.97231478 0.96586168 1.00071141
 0.86598043 0.85468455 0.86017885 0.88767    0.88323876 0.85831772
  0.86183268 0.85318013 0.86654858 0.85680088 0.84120445 0.85108561
  0.92500864 0.8847649  0.86212137 0.8477574  0.81056132 1.1177511
  0.8781232  0.88467492 0.94994884 0.91709246 0.97068049 0.85345423
  0.81826044 0.83343756 0.77372575 0.82329744 0.8639686  0.84449419
  0.84974869 0.8667524  0.81010714 1.         0.82724663 0.86522789
  0.89756489 0.85461536 0.86406624 0.84749163 0.93781208 0.8938672
  0.89911873 0.89180958 0.89858858 0.89915805 0.90656715 0.91396628
  0.88186055 0.83115042 0.82138196 0.83727786 0.89501972 0.87428547
  0.85706336 0.85694115 0.88216982 0.88185303 0.86517633 0.89158907
  0.8038917  0.80905179 0.81330102 0.81981227 0.86093915 0.83229677
  0.83483999 0.86342015 0.94263625 0.93627116 0.95016843 0.94556048
 0.84551602 0.82954417 0.8309988  0.81863023 0.83342934 0.82717542
  0.84614291 0.84154588 0.81665345 0.78371492 0.80621097 0.81178511
  0.85675186 0.84294079 0.8293267  0.78241939 0.83056088 0.8103818
  0.85668028 0.83805618 0.85411684 0.89635675 0.89307932 0.88342308
  0.80284979 0.80475982 0.79717269 0.8062939  0.87369995 0.79735926
  0.83014759 0.82401691 0.81777155 0.79007496 0.77200991 0.82793633
  0.81498711 1.3131616  0.76945606 0.79866367 0.89814351 0.87975875
  0.86743623 0.85403077 0.88359632 0.86120037 0.8642568  0.85194767
  0.84480233 0.91489098 0.86697385 0.89716226 0.83829907 0.80806726
  0.84889961 0.83986003 0.84053104 0.79388469 0.8034654  0.81519185
  0.76440164 0.74390177 0.77663885 0.77273716 0.82461391 0.80297376
  0.7928471  0.79029589 0.89041784 0.86142397 0.82960515 0.82534463
 0.80899964 0.80648168 0.78708208 0.78221476 1.         0.78696554
  0.81469771 0.81033084 0.81215349 0.80247591 0.78482219 0.78200555
  0.83820115 0.82713826 0.8331013  0.81751749 0.84149358 0.83395652
  0.83492082 0.82557305 0.90022603 0.90725016 0.87468262 0.88474488
  0.7637121  0.79430462 0.74587843 0.74172533 0.80231808 0.78066045
  0.80153416 0.81846914 0.76266229 0.76184305 0.75128078 0.74722396
  0.78578312 0.76855197 0.75886184 0.79989598 0.86422131 0.85103604
  0.85199751 0.81938248 0.85980515 0.86616061 0.85390078 0.85087128
  0.82917151 0.85654936 0.83434455 0.85090072 0.80280153 0.81678534
  0.80403738 0.80984358 0.81942216 0.77204892 0.79995888 0.82556844
  0.72486304 0.71619007 0.66045935 0.71603711 0.79129628 0.7933523
  0.78357265 0.77805775 0.84490915 0.83917522 0.80575774 0.77624701
 0.82464473 0.8186852  0.81570302 1.         0.80014857 0.78753662
  0.82395433 0.82233401 0.81406286 0.75908531 0.76604236 0.73091812
  0.85333854 0.8530154  0.8337248  0.83563242 0.87142772 0.85630472
  0.85155126 0.86658132 0.89066144 0.8949406  0.8764839  0.86846969
  0.76294515 0.77893085 0.77512841 0.77482939 0.83023811 0.82113166
  0.82696799 0.83069767 0.80742283 0.78179469 0.81306865 0.81230034
  0.79362209 0.76987508 0.75692704 0.7869538  0.8768506  0.85492062
  0.85234585 0.80374406 0.83375535 0.81973783 0.86455239 0.85831635
  0.86332307 0.86690717 0.8519948  0.86034272 0.82921428 2.52705503
  0.84106188 0.82671054 0.81994999 0.82308848 0.81323552 0.81938909
  0.76876944 0.74540173 0.75797857 0.75452002 0.80024489 0.79589973
  0.74989724 0.80112091 0.88786888 0.87374812 0.82400099 0.81399001
 0.83430589 0.82198571 0.84099384 0.85300632 0.8624949  0.83086393
  1.01911101 0.77837163 1.31604455 0.81358476 1.         0.78902632
  0.84762238 0.83902953 0.83029027 0.84866579 0.85514881 0.86654464
  0.85297284 0.86159031 0.93023966 0.90804291 0.92197268 0.91431478
  0.78643707 0.78881775 0.79258674 0.81469184 0.82782926 0.84628671
  0.84094824 0.84102021 0.80907671 0.80242564 0.800488   0.78866299
  0.79935237 0.77300314 0.76399064 0.77256537 0.89133747 0.86384994
  0.84877307 0.83528317 1.         0.84292295 0.87951326 0.88332013
  0.80784654 0.80197787 0.8386239  0.86728091 0.85843641 0.8242401
  0.83569628 0.84578682 0.85938671 0.84629302 0.83706101 0.83743178
  0.78905181 0.78093242 0.78104319 0.78542525 0.819488   0.80952156
  0.86974392 0.79713534 0.91815149 0.89047183 0.87793279 0.83485866
 0.86560402 0.84441008 0.84398003 0.86110176 0.84518314 0.83461265
  0.84268048 0.81635592 0.8521237  0.8201095  0.81406711 0.80553114
  1.         0.84090959 0.8511743  0.84853621 0.89064039 0.86958095
  0.85965037 0.86124965 0.91759805 0.93544343 0.92095727 0.91361167
  0.76450402 0.77416631 0.78434983 0.80176461 0.83811415 0.82645707
  0.8298821  0.82767443 0.83019447 0.8385529  0.82689563 0.829035
  0.8130885  0.81030704 0.78329655 0.81928461 0.90087482 0.88694469
  0.87627149 0.83802023 0.87981093 0.86140574 0.87809934 0.88865999
  0.83063024 0.84000331 0.81952818 0.83857742 0.94868154 0.83131822
  0.83564876 0.86749117 0.86173341 0.83833143 0.83888344 0.85770096
  0.82638952 0.7989527  0.79280158 0.7887862  0.83941589 0.82516504
  0.83717997 0.81943217 0.96441082 0.91200807 0.91223654 0.87146452
 0.85484017 0.82445738 0.85360694 0.84972719 0.93246362 0.93640254
  0.93115431 0.94238893 0.84222933 0.85071077 0.84918254 0.83765701
  0.77631666 1.03509139 0.79168615 0.7893173  0.84198585 0.84749884
  0.82483473 0.85218019 0.78164594 0.75760137 0.76099425 0.73107597
  0.77759253 0.84885917 0.87382303 0.88223013 0.87580893 0.87424194
  0.87448971 0.8478514  0.86964835 0.86881663 0.85317971 0.84851438
  0.86342502 0.84685453 0.83836608 0.8646327  0.82249884 0.82130678
  0.83756969 0.81168591 0.8780575  0.85701747 0.85788508 0.86304062
  0.87538545 0.86131192 0.8630241  0.87333389 0.95699828 0.95376029
  0.90472274 0.84403112 0.9010122  0.89591523 0.91539295 0.93204562
  0.90561532 0.88456274 0.88737397 0.91006803 0.8399264  0.84938377
  0.83175049 0.84036901 0.83007491 0.85805346 0.84615152 0.84832573
 0.83844734 0.82290223 0.82011703 0.83306792 0.90530715 0.89966638
  0.91829811 0.92383715 0.82523575 0.83510971 0.80267147 0.80803737
  0.78509618 0.78639763 0.76411929 0.77663436 0.7887091  0.79864176
  0.79805626 0.79715157 0.78670866 0.7505749  1.         0.73273283
  0.81445112 0.80999385 0.83197356 0.85426065 0.82128218 0.82151102
  0.81728569 0.82281735 0.85316095 0.83269156 0.81702248 0.83342258
  0.83683983 0.81372328 0.84152993 0.87161809 0.81160392 0.80190861
  0.83185687 0.78035941 0.86111539 0.86225951 0.85579675 0.8709974
  0.85425189 0.86605763 0.86118209 0.84959723 0.90899502 0.89986711
  0.89897355 0.81638453 0.82407838 0.87504399 0.95564403 0.92393007
  0.88343257 0.87544458 0.88215431 0.86336847 0.81524426 0.82051993
  0.79869694 0.81157582 0.8915521  0.80972328 0.83048835 0.83505761
 0.81117353 0.78453454 0.78156121 0.80261131 0.89859316 0.91738854
  0.89016138 0.89573287 0.82813234 0.8444982  0.83249764 0.83925865
  0.78075175 1.32412375 0.76052025 0.79079197 0.78926868 0.79774187
  0.77899779 0.80054716 0.7769054  0.73943017 0.75253898 0.74322635
  0.86049809 0.84568319 0.87836486 0.88018127 0.34838445 0.82679893
  0.84175825 0.84520038 0.83265461 0.81611283 0.81845942 0.79514803
  0.81603784 0.77446354 0.79148867 0.83643287 0.78512329 0.77898433
  0.79918192 0.79298655 0.83298778 0.83345378 0.82735738 0.85671946
  0.8339171  0.83242043 0.83626208 0.85357625 0.90212552 0.89991269
  0.86845322 0.85087105 0.83591742 0.84962909 0.86833293 0.91223063
  0.88036358 0.84970154 0.83213097 0.86824958 0.80884817 0.80298615
  0.78881878 0.77618002 0.78731334 0.77948444 0.80865884 0.81911164
 0.79113127 0.77560574 0.77351731 0.79244753 0.89999979 0.89961083
  0.89385046 0.89723601 0.79586933 0.79254661 0.78247992 0.78376287
  0.73034408 0.84652491 0.75567598 0.76358749 0.82553949 0.8036844
  0.81181032 0.82436026 0.73341755 0.74095008 0.72963113 0.75581862
  0.83946503 0.84087729 0.82932297 0.84210343 0.79923918 0.80923618
  0.82402017 0.80757762 0.82936786 0.81665344 0.87958294 0.79951923
  0.73705337 0.77340012 0.78392872 0.82483058 0.78571747 0.78028676
  0.81714714 0.78667613 0.83368403 0.83615686 0.81491334 0.83259095
  0.83889571 0.80958365 0.80720575 0.82874196 0.90756775 0.90147679
  0.88994505 0.86208874 0.85210014 0.84879653 0.86952611 0.89723546
  0.84776227 0.81585115 0.83964483 0.8724708  0.79695359 0.79283776
  0.7751468  0.76760506 0.74362786 0.79242969 0.81790418 0.8154364 
 0.82004948 0.78800313 0.80273178 0.81699535 0.88347602 0.8932018
  0.89949305 0.91867705 0.82170887 0.83725407 0.81938555 0.82547125
  0.77606622 0.78576527 0.75737382 0.79426694 0.8220194  0.79972524
  0.80021808 0.82946956 0.80443324 0.78728918 0.79574279 0.80621533
  0.8716381  0.88289745 0.85817488 0.85785496 0.80017837 0.80295775
  0.79571287 0.81531629 0.86221186 0.86150048 0.82901399 0.8234182
  0.82469077 0.78144853 0.79395042 0.86792928 0.82428438 0.79690147
  0.81020374 0.78205497 0.83853724 0.85341988 0.84123208 0.8463145
  0.83085095 0.82305468 0.79237208 0.82717827 0.85282614 0.88372532
  0.9025014  0.91228742 0.91954504 0.91335912 0.93259042 0.94837196
  0.88017174 0.86262181 0.85565621 0.88093851 0.80780434 0.80098384
  0.80745435 0.78822973 0.79605627 0.79203227 0.80821871 0.80928676
 0.86995421 0.79628456 0.83926931 0.86203071 0.99060757 1.00581644
  0.99212915 0.99161439 0.87955778 0.87549457 0.86672689 0.88126504
  0.78528941 0.79693608 0.79116493 0.80773706 0.84745724 0.84163072
  0.8401796  0.87392141 0.83878063 0.81953163 0.8233485  0.81713079
  0.89830009 0.90131246 0.88467056 0.86722364 0.93887155 0.87858353
  0.84241745 0.85470187 0.87280206 0.88299523 0.88132497 0.90072587
  0.90759194 0.86450908 0.86168309 0.90349586 0.8303571  0.82827768
  0.81937868 0.84571809 0.89037493 0.87497669 0.87283257 0.88976924
  0.8730993  0.87213869 0.8879523  0.83304791 0.83165684 0.84225589
  0.83897643 0.91333107 0.94447993 0.91730083 0.93040012 0.93923772
  0.88928263 0.88837445 0.84114086 0.88390579 0.902153   0.88165864
  0.86317038 0.87700772 0.87104609 0.87202523 0.89205942 0.88781903
 0.82536107 0.86043477 0.84455257 0.86965089 1.02566132 1.01533406
  1.02443106 1.01958891 0.88508942 0.88119836 0.86738105 0.92334642
  0.80465696 0.80644418 0.79228315 0.82323984 0.8786021  0.88539531
  0.8649371  0.87899288 0.82429778 0.84356056 0.81870129 0.85419562
  0.95590842 0.94335687 0.90001343 0.91278059 0.95688444 0.91934694
  0.88452548 0.89375113 0.90467811 0.89070932 0.87268424 0.87958486
  0.91034489 0.86944507 0.89260861 0.92074981 0.84031352 0.83223267
  0.85556261 0.85750739 0.91011298 0.90467734 0.91584796 0.92731714
  0.8966473  0.89670217 2.16198507 0.90815358 0.82385225 0.93010718
  0.93564638 0.89331417 0.98471879 0.97699394 0.96835415 1.00833297
  0.92951713 0.9013719  0.91872742 0.90019013 0.90794739 0.86983571
  0.86522606 0.89471648 0.86781985 0.85828083 0.84680498 0.89450827
 0.85059217 0.86917735 0.83671915 0.90062285 1.02037769 1.01305644
  1.01772897 1.01537099 0.94210009 0.91358264 0.88323501 0.9427211
  0.82473401 0.84516302 0.82888494 0.81709737 0.92384733 0.91135765
  0.93372366 0.94639032 0.87015208 0.85137097 0.83646995 0.85711938
  0.95406273 0.96641287 0.94617312 0.94738403 0.96766967 0.92862839
  0.91597269 0.92398881 0.90411753 0.92628557 0.9317857  0.94388964
  0.95579935 0.90841632 0.89974167 0.92991915 0.85817403 0.85548632
  0.85723802 0.87524909 0.93047212 0.91781576 0.95439207 0.96751576
  0.94636304 0.89056275 0.91263863 0.95670607 0.99950089 0.95016413
  0.93573208 0.97551482 0.99707364 0.98788459 1.0123686  1.01448326
  1.01297871 0.95011713 0.95806583 0.98884239 0.92856167 0.92813735
  0.87974455 0.91520469 0.90683705 0.90142756 0.90158518 0.91222376
 0.91184076 0.91816291 0.93469524 0.99707658 1.07990396 1.0986902
  1.07290996 1.10475958 0.99047223 0.99173514 0.95940992 0.99907088
  0.87796324 0.87107779 0.86554575 0.85907047 0.94942901 0.95733102
  0.96453938 0.94716321 0.85561294 0.8572356  0.91255422 0.90852008
  1.02088325 0.98044477 0.9875026  0.9828094  1.00989726 0.94797209
  0.95292956 0.92826612 0.95881112 0.94584137 0.9307867  0.96240545
  0.9725707  0.94497735 0.88489676 0.96245201 0.94314227 0.89653066
  0.89605257 0.93617266 0.97033832 0.96567572 1.00810548 1.00941038
  0.95826245 0.96003767 0.97405936 0.98015639 0.9885167  1.03551432
  1.05325568 0.99929861 1.03226009 1.03006091 1.02612689 1.05625783
  1.02819836 1.03725215 1.01672689 1.04580151 0.9626099  0.9579975
  0.94959189 0.96571887 0.92443179 0.9468445  0.97372321 1.00510469
 0.93941692 0.91848261 0.92573905 0.96347238 1.09541073 1.09710359
  1.09758589 1.08734542 0.98265986 1.00889979 0.98971603 1.00072641
  0.93461037 0.91265112 0.94867618 0.95181443 1.00388964 1.00561818
  0.96561902 0.99360527 0.86274106 0.85330509 0.89461088 0.92474241
  0.98150107 1.04751966 1.02397588 1.04685436 1.02388904 0.96348642
  0.99823008 1.04110255 0.99100921 0.99656313 0.97663877 0.98238432
  1.0389507  1.01295679 0.97558937 1.00432899 0.93423131 0.95057604
  0.9356152  0.96588415 1.02762854 0.99356892 1.00265377 1.03877079
  1.02500597 0.99222403 1.00654217 1.00304613 1.017922   1.02286255
  1.03909561 1.01730225 1.05820403 1.06147807 1.02640065 1.08300276
  1.04808605 1.03011794 1.05747454 1.05211833 0.99427002 1.04620677
  1.01500214 1.83682382 1.01063313 1.02298969 0.94579946 0.97721121
 0.97904933 0.9681511  0.96633519 0.96787079 1.11709104 1.13099668
  3.24089435 1.14894387 1.0000933  1.00983522 0.98266804 1.05826418
  0.95025807 0.92741386 0.93152427 0.93888129 0.99025815 0.9805296
  0.9919447  1.02432168 0.92220338 0.90590505 0.92864898 0.95544186
  1.02437413 0.99743605 0.97409928 1.04856464 0.966183   0.93468391
  0.48116846 0.92985765 1.02370948 1.0038681  1.         0.95635133
  1.01676048 1.01309894 1.00431216 1.02609624 0.95123813 1.00305908
  0.94195312 0.9606613  0.99054708 0.95675755 0.95769548 1.0104419
  1.02829733 1.03331701 1.02092461 1.12941351 1.02167432 1.03812311
  1.04766938 1.05571879 1.10526852 1.08899241 1.07367615 1.09432736
  1.03296442 1.03821744 1.03910088 1.07489802 1.03225213 1.00555029
  1.0122168  1.01659383 0.97313007 1.00479052 0.98184392 1.01892328
 1.04343758 1.03242164 0.99748662 1.01237936 1.08481134 1.12353494
  1.10352038 1.16369277 1.03143529 1.         1.03878067 1.08184991
  0.96713461 0.95773159 0.97003678 0.99889667 1.03427124 1.04331277
  1.01101015 1.07239134 0.95238783 0.98600992 0.98330462 1.03282678
  1.04768623 1.05425141 1.0772171  1.10711387 1.04799421 1.08320886
  1.05530562 1.02526468 1.04698998 0.98697742 0.97361337 0.99614827
  1.05098948 1.06108966 1.03573732 1.07299666 0.99397144 0.9836234
  0.96982541 1.00724143 1.0436767  1.06546224 1.05849403 1.05847798
  1.05997197 1.08696188 1.05418463 1.06271447 1.07293281 1.08074832
  1.08027627 1.07909352 1.11406521 1.10459299 1.08228402 1.1373658
  1.10124865 1.09490455 1.051179   1.11567192 1.06034513 1.04015482
  1.04365356 1.04981757 1.02882205 1.03956043 1.04079794 1.04786259
 1.02907762 1.02769211 1.00360902 1.03151358 1.19532078 1.17401111
  1.14872485 1.136891   1.03986825 1.53216503 1.12968893 1.12855097
  1.037501   1.01686712 0.98480882 0.98306417 1.05795796 1.04284602
  1.03136619 1.08340249 0.9748069  0.98160365 0.99680409 0.99442304
  1.07204379 1.10591065 1.06974875 1.10657248 1.01821032 1.0283835
  1.03102384 1.04791582 1.01802051 1.05430029 1.03345127 1.0452634
  1.09420802 1.16875291 0.00303872 1.11942817 1.05100423 1.05293018
  1.03146346 1.03085487 1.04803287 1.07667514 1.06557342 1.0854543
  1.12272331 1.13480256 1.11376713 1.10444663 1.01168368 1.04587452
  1.04277954 1.05584459 1.17145704 1.11423062 1.08704037 1.11827247
  1.11524432 1.09922491 1.08604801 1.11346541 1.08676067 1.06715159
  1.06296745 1.08538504 1.01832861 1.03787924 1.05898043 1.07252682
 1.12687598 1.11978618 1.16821879 1.20555356 1.13716374 1.05395223
  1.2222149  1.20912968 1.14501813 1.15816602 1.14494047 1.14786512
  1.07687366 1.09442397 1.26605813 1.03862303 1.10540042 1.06815117
  1.10173929 1.12046004 1.09978748 1.11221624 1.14298004 1.15177991
  1.18526833 1.17160335 1.13917109 1.17072579 1.07857124 2.79419242
  1.08981538 1.10197356 1.13687068 1.10230334 1.10524283 1.10997441
  1.17999216 1.15905019 1.15481699 1.16489531 1.09380245 1.10713358
